id,camp_id,camp_name,non_cloaked_camp_id,network_camp_id,network_zmails_url,camp_creator_email,bad_link,good_link,link_status,link_shorten_flag,country_type,country_state_id,network,redirect_count,redirect_type1,redirect_type2,base_domain_id,redirect_domain_id,entity,network_client_list,block_zeo_type,block_state_city,am,cm,traffic,paid_traffic,bs_traffic,categories,flags_ip_check,allowed_device,unique_click_status,advance_bot_prots,created_at,updated_at
11,12988,"Sephora AU",12988-9,,NULL,ravi.ranjan@3dot14.co,https://www.sephora.com.au/,https://sephoraaustralia.pxf.io/x94jXx,0,0,1,"["AU"]",2,2,js_redirect,js_redirect,offer.zmails.co,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 11:00:54","2023-10-09 11:00:54"
12,8420,"Jimdo DE",8420-5,,NULL,ravi.ranjan@3dot14.co,https://www.jimdo.com/,https://imp.i201009.net/GmgKR9,0,0,1,"["DE"]",2,2,js_redirect,js_redirect,offer.compareiton.co,ficusbenghalensis.shop,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 11:04:42","2023-10-09 11:04:42"
13,26996,"Renee PL",26996-5,,NULL,ravi.ranjan@3dot14.co,https://www.google.pl/,https://www.google.pl/,0,0,1,"["PL"]",2,2,js_redirect,js_redirect,offer.zmails.co,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,f,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 12:21:53","2024-04-06 07:46:49"
14,53725,"jimmy brings AU",53725-8,,NULL,ravi.ranjan@3dot14.co,https://jimmybrings.com.au/,https://www.linkhaitao.com/index.php?mod=lhdeal&track=801fw7oTP_bNBFWDPy6KrCls0RVG0U3mhrnV1qzUyHtcOvoPsLG94w25K49VFj2RqpSyPMja0NA_c_c&new=https%3A%2F%2Fjimmybrings.com.au%2F,0,0,1,"["AU"]",2,2,js_redirect,js_redirect,premiumoffer.thetredwe.com,ficusbenghalensis.shop,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 12:24:10","2023-10-09 12:24:10"
15,20446,"Three UK",20446-2,,NULL,ravi.ranjan@3dot14.co,https://www.three.co.uk/,https://bit.ly/3PrRmdG,0,0,1,"["GB"]",2,2,js_redirect,js_redirect,offer.zmails.co,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 12:28:44","2023-10-09 12:28:44"
16,4349,"New World NZ",4349-5,,NULL,ravi.ranjan@3dot14.co,https://www.newworld.co.nz/,https://track.roeye.co.nz/click?pid=3952&offer_id=488,0,0,1,"["NZ"]",2,2,js_redirect,js_redirect,premiumoffer.thetredwe.com,cucumissativas.world,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 12:31:30","2023-10-09 12:31:30"
17,14278,"Hello Molly US",14278-3,,NULL,ravi.ranjan@3dot14.co,https://www.hellomolly.com/,https://www.awin1.com/cread.php?awinmid=15359&awinaffid=1381613,0,0,1,"["US"]",2,2,js_redirect,js_redirect,offer.compareiton.co,ficusbenghalensis.shop,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 12:34:15","2023-10-09 12:34:15"
18,41005,"Alamo US",41005-3,,NULL,ravi.ranjan@3dot14.co,https://www.alamo.com/en/home.html,https://partners.alamo.com/a1VB5q,0,0,1,"["US"]",2,2,js_redirect,js_redirect,premiumoffer.thetredwe.com,cucumissativas.world,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 12:37:25","2023-10-09 12:37:25"
19,40166,"Morisons Groceries UK",40166-1,,NULL,ravi.ranjan@3dot14.co,https://groceries.morrisons.com/webshop/startWebshop.do,https://clk.tradedoubler.com/click?p=246156&a=3321638,0,0,1,"["GB"]",2,2,js_redirect,js_redirect,premiumoffer.thetredwe.com,ficusbenghalensis.shop,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 12:40:03","2023-10-09 12:40:03"
20,42819,"Novakid IL KSA",42819-1,,NULL,ravi.ranjan@3dot14.co,https://www.novakidschool.com/arab,https://o-90-2773-1.bstny.net,0,0,1,"["IL","SA"]",2,2,js_redirect,js_redirect,offer.zmails.co,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 12:42:53","2023-10-09 12:42:53"
21,10407,"Carrefour FR",10407-3,,NULL,ravi.ranjan@3dot14.co,https://www.carrefour.fr/,https://track.effiliation.com/servlet/effi.redir?id_compteur=22905315&url=https%3A%2F%2Fwww.carrefour.fr%2F,0,0,1,"["FR"]",2,2,js_redirect,js_redirect,offer.compareiton.co,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-10-09 12:45:40","2023-10-09 12:45:40"
22,77308,"Thumbtack US",77308-4,,NULL,ravi.ranjan@3dot14.co,https://www.thumbtack.com/,https://thumbtack.57ib.net/c/3081442/269257/4348?utm_source=cma-affiliate,0,0,1,"["US"]",2,2,js_redirect,js_redirect,premiumoffer.thetredwe.com,ficusbenghalensis.shop,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INACTIVE,"["desktop","mobile","tablet","other"]",No,No,"2023-11-07 07:21:19","2023-11-07 07:27:19"
23,82381,"Scheels US",82381-7,,NULL,ravi.ranjan@3dot14.co,https://www.scheels.com/,https://scheels.sjv.io/dokRvW,0,0,1,"["US"]",2,2,js_redirect,js_redirect,premiumoffer.thetredwe.com,cucumissativas.world,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-10 11:20:18","2023-11-10 11:20:18"
24,58441,"At Home US",58441-1,,NULL,ravi.ranjan@3dot14.co,https://www.athome.com/,https://click.linksynergy.com/deeplink?id=J2uNbxwMZ1E&mid=47781&murl=https%3A%2F%2Fwww.athome.com%2F,0,0,1,"["US","IN"]",2,2,js_redirect,JS_Redirect_With_Referrer,offer.zmails.co,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,f,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-14 18:36:20","2023-11-19 17:03:53"
25,15705,"Modivo PL",15705-5,,NULL,ravi.ranjan@3dot14.co,https://modivo.pl/,https://c.trackmytarget.com/?a=nd48b6&i=6viyoq,0,0,1,"["PL"]",2,2,js_redirect,js_redirect,offer.xn--rozda-kxa.pl,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-17 10:35:13","2023-11-17 10:35:13"
26,81046,"Eobuwie PL",81046-4,,NULL,ravi.ranjan@3dot14.co,https://eobuwie.com.pl/,https://c.trackmytarget.com/?a=v57835&i=mb05be,0,0,1,"["PL"]",2,2,js_redirect,js_redirect,premiumoffer.thetredwe.com,cucumissativas.world,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-18 10:57:20","2023-11-18 10:57:20"
27,42461,"Pandora PL",42461-9,,NULL,ravi.ranjan@3dot14.co,https://pl.pandora.net/pl/bizuteria,https://system360.inistrack.net/d/inckis.php?inisTrack=d1Gi-1E-vl0-&zoneid=599763&OXLCA=1&adf=eyJzdm4xIjozNTg2NCwic3YxIjoiQjJDIiwic3Y1IjoiS1M1NSJ9,0,0,1,"["PL"]",2,2,js_redirect,JS_Redirect_With_Referrer,offer.zmails.co,ficusbenghalensis.shop,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-21 06:33:36","2023-11-21 06:33:36"
28,95260,"Cyberport DE",95260-5,,NULL,ravi.ranjan@3dot14.co,https://www.cyberport.de/,https://as.ad4m.at/ad/tur?a=1950&c=https%3A%2F%2Fcyberport.de,0,0,1,"["DE"]",2,2,js_redirect,js_redirect,offer.compareiton.co,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-21 10:30:22","2023-11-21 10:30:22"
29,19093,"Christ DE",19093-3,,NULL,ravi.ranjan@3dot14.co,https://www.christ.de,https://as.ad4m.at/ad/tur?a=2234&c=https%3A%2F%2Fchrist.de,0,0,1,"["DE"]",2,2,js_redirect,js_redirect,offer.theblackfridayshow.com,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-22 05:03:44","2023-11-22 05:03:44"
30,66698,"Saturn DE",66698-9,,NULL,ravi.ranjan@3dot14.co,https://www.saturn.de/,https://as.ad4m.at/ad/tur?a=2234&c=https%3A%2F%2Fsaturn.de,0,0,1,"["DE"]",2,2,js_redirect,js_redirect,offer.theblackfridayshow.com,ficusbenghalensis.shop,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-22 05:18:26","2023-11-22 05:18:26"
31,24087,"Otto NL",24087-6,,NULL,ravi.ranjan@3dot14.co,https://www.otto.nl/,https://as.ad4m.at/ad/tur?a=2253&c=https%3A%2F%2Fotto.nl,0,0,1,"["NL"]",2,2,js_redirect,js_redirect,offer.urbansplatter.com,ficusbenghalensis.shop,"Sn Technology",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-22 05:24:29","2023-11-22 05:24:29"
32,11687,"E.Leclerc FR",11687-7,,NULL,ravi.ranjan@3dot14.co,https://www.e.leclerc/,https://as.ad4m.at/ad/tur?a=2196&c=https%3A%2F%2Fe.leclerc,0,0,1,"["FR"]",2,2,js_redirect,js_redirect,offer.zoutons.com,ficusbenghalensis.shop,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,f,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-22 05:31:42","2023-11-24 16:14:38"
33,3337,"Leroymerlin ES",3337-9,,NULL,ravi.ranjan@3dot14.co,https://www.leroymerlin.es/,https://as.ad4m.at/ad/tur?a=2234&c=https%3A%2F%2Fleroymerlin.es,0,0,1,"["ES"]",2,2,js_redirect,js_redirect,offer.theblackfridayshow.com,ficusbenghalensis.shop,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-22 08:28:33","2023-11-22 08:28:33"
34,5536,"11teamsports DE",5536-8,,NULL,ravi.ranjan@3dot14.co,https://www.11teamsports.com/de-de,https://as.ad4m.at/ad/tur?a=2196&c=https%3A%2F%2F11teamsports.com,0,0,1,"["DE"]",2,2,js_redirect,js_redirect,offer.zoutons.com,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,f,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-22 08:31:33","2023-11-24 16:21:38"
35,31050,"Sportscraft AU",31050-8,,NULL,ravi.ranjan@3dot14.co,https://www.sportscraft.com.au/,https://www.linkhaitao.com/index.php?mod=lhdeal&track=829bO1AxytkNCphc0okUMlpFRaeoHh4Vot2wv4a6N3h8ntSH5hfg6fZOTHU1SPctnpc7jbBd9vo_c&new=https%3A%2F%2Fwww.sportscraft.com.au,0,0,1,"["AU"]",2,2,js_redirect,js_redirect,offer.theblackfridayshow.com,cucumissativas.world,"Sn Technology",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-22 08:35:17","2023-11-22 08:35:17"
36,65482,"Zalando Lounge AT",65482-7,,NULL,ravi.ranjan@3dot14.co,https://www.zalando-lounge.at/,https://www.linkhaitao.com/index.php?mod=lhdeal&track=3048HkOThEnWJNiKQuKGJhMJr0pGaBt3YTUMRwDjfLGvhbV4fYbgCVgL8XiC3DKRcKoIxIDMBnI_c&new=https%3A%2F%2Fwww.zalando-lounge.at%2F,0,0,1,"["AT"]",2,2,js_redirect,js_redirect,offer.theblackfridayshow.com,cucumissativas.world,"Sn Technology",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-22 08:41:07","2023-11-22 08:41:07"
37,37434,"Carrefour ES",37434-5,,NULL,ravi.ranjan@3dot14.co,https://www.carrefour.es/,https://www.linkhaitao.com/index.php?mod=lhdeal&track=637cbRqpB_btUq5VWrXjDICfO8wefcBxpWt2lapWljb5hFrqcXSYjgLFoCqi4bnmgZj_aSVigLQuQIRg_c_c&new=https%3A%2F%2Fwww.carrefour.es%2F,0,0,1,"["ES"]",2,2,js_redirect,js_redirect,offer.theblackfridayshow.com,cucumissativas.world,"Sn Technology",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-22 11:45:59","2023-11-22 11:45:59"
38,61548,"Auchan PT",61548-7,,NULL,ravi.ranjan@3dot14.co,https://www.auchan.pt/pt/homepage,https://ad.doubleclick.net/ddm/clk/417335473;218835888;x;u=ds&sv1=59635988032&sv2=3244102712492213&sv3=1081042729473346990&gclid=EAIaIQobChMIqqiU9vPn8AIV0RxyCh1LxwmHEAAYASAAEgL-AfD_BwE;%3fhttps://partnership.go2cloud.org/aff_c?offer_id=1570&aff_id=1,0,0,1,"["PT"]",2,2,js_redirect,JS_Redirect_With_Referrer,offer.zmails.co,cucumissativas.world,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-23 07:30:49","2023-11-23 07:30:49"
39,27051,"Debenhams UK",27051-9,,NULL,ravi.ranjan@3dot14.co,https://www.debenhams.com/,https://www.linkhaitao.com/index.php?mod=lhdeal&track=d6c3dKLI9s13fSLDbZ7UCiKLbV2lEip9pGtsJFf1wAKQEP7txdmHsx69tUCZl_azN6I1uue4_a&new=https%3A%2F%2Fwww.debenhams.com%2F,0,0,1,"["GB"]",2,2,js_redirect,js_redirect,offer.zoutons.com,cucumissativas.world,"Sn Technology",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-24 06:13:42","2023-11-24 06:13:42"
40,79996,"Fortnum & Mason UK",79996-1,,NULL,ravi.ranjan@3dot14.co,https://www.fortnumandmason.com/,https://www.fortnumandmason.com/,0,0,1,"["GB"]",2,2,js_redirect,js_redirect,offer.zoutons.com,cucumissativas.world,"Sn Technology",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,f,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-24 06:18:26","2023-12-14 06:32:42"
41,71338,"Condor DE",71338-4,,NULL,ravi.ranjan@3dot14.co,https://google.com,https://google.com,0,0,1,"["DE"]",2,2,js_redirect,js_redirect,offer.zoutons.com,cucumissativas.world,"Sn Technology",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,f,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-24 06:57:11","2024-04-23 09:23:07"
42,28239,"Otto AT",28239-1,,NULL,ravi.ranjan@3dot14.co,https://www.ottoversand.at/,https://as.ad4m.at/ad/tur?a=2196&c=https%3A%2F%2Fottoversand.at,0,0,1,"["AT"]",2,2,js_redirect,js_redirect,offer.zoutons.com,cucumissativas.world,"Sn Technology",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-24 07:04:00","2023-11-24 07:04:00"
43,97387,"Manomano FR",97387-1,,NULL,ravi.ranjan@3dot14.co,https://www.manomano.fr/,https://as.ad4m.at/ad/tur?a=2196&c=https%3A%2F%2Fmanomano.fr,0,0,1,"["FR"]",2,2,js_redirect,js_redirect,offer.zoutons.com,cucumissativas.world,"Sn Technology",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-24 07:27:40","2023-11-24 07:27:40"
44,80370,"Singapore Airlines AU",80370-2,,NULL,ravi.ranjan@3dot14.co,https://www.singaporeair.com/en_UK/au/home,https://ir3.xyz/65587360f30a8,0,0,1,"["AU"]",2,2,js_redirect,js_redirect,offer.easemyexplore.com,ficusbenghalensis.shop,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-24 08:55:50","2023-11-24 08:55:50"
45,72847,"Debenhams UK",72847-4,,NULL,ravi.ranjan@3dot14.co,https://www.debenhams.com/,https://as.ad4m.at/ad/tur?a=2196&c=https%3A%2F%2Fdebenhams.com,0,0,1,"["GB"]",2,2,js_redirect,js_redirect,offer.zoutons.com,cucumissativas.world,"Sn Technology",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-11-24 16:25:24","2023-11-24 16:25:24"
46,65444,"Princess Polly US",65444-1,,NULL,ravi.ranjan@3dot14.co,https://us.princesspolly.com/,https://www.shopper.com/p/3oRG/r,0,0,1,"["US"]",2,2,js_redirect,js_redirect,offer.zmails.co,ficusbenghalensis.shop,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-12-02 07:25:46","2023-12-02 07:25:46"
47,10087,"FFX UK",10087-1,,NULL,ravi.ranjan@3dot14.co,https://ffx.co.uk/,https://www.linkhaitao.com/index.php?mod=lhdeal&track=85d37QSO87AjT9M8lsnXqTGC8wPWKZPEPlNC69_aAvXx66Jo1gsv0JqiGEXwzs98_c&new=http%3A%2F%2Fffx.co.uk,0,0,1,"["GB"]",2,2,js_redirect,js_redirect,offer.zmails.co,cucumissativas.world,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-12-15 06:29:31","2023-12-15 06:29:31"
48,85673,"Stradivarius PL",85673-8,,NULL,ravi.ranjan@3dot14.co,https://www.stradivarius.com/pl/,https://ad.doubleclick.net/ddm/clk/417335473;218835888;x;u=ds&sv1=59635988032&sv2=3244102712492213&sv3=1081042729473346990&gclid=EAIaIQobChMIqqiU9vPn8AIV0RxyCh1LxwmHEAAYASAAEgL-AfD_BwE;%3fhttps://partnership.go2cloud.org/aff_c?offer_id=2712&aff_id=1,0,0,1,"["PL"]",2,2,js_redirect,js_redirect,offer.xn--rozda-kxa.pl,cucumissativas.world,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-12-18 07:55:55","2023-12-18 07:55:55"
49,80321,"Stradivarius FR",80321-3,,NULL,ravi.ranjan@3dot14.co,https://www.stradivarius.com/fr,https://dorinebeaumont.com/g/3oms09qxmg998d9e7b8b965d22d478/?ulp=https%3A%2F%2Fdorinebeaumont.com%2Fg%2F3oms09qxmg998d9e7b8b965d22d478%2F&subid=fr,0,0,1,"["FR"]",2,2,js_redirect,js_redirect,offer.zmails.co,ficusbenghalensis.shop,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-12-18 10:25:01","2023-12-18 10:25:01"
50,11929,"Stradivarius IT",11929-7,,NULL,ravi.ranjan@3dot14.co,https://www.stradivarius.com/it,https://dorinebeaumont.com/g/3oms09qxmg998d9e7b8b965d22d478/?ulp=https%3A%2F%2Fdorinebeaumont.com%2Fg%2F3oms09qxmg998d9e7b8b965d22d478%2F&subid=It,0,0,1,"["IT"]",2,2,js_redirect,js_redirect,offer.zmails.co,cucumissativas.world,"Pie Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-12-18 10:30:52","2023-12-18 10:30:52"
51,51785,"Goldsmith uk",51785-9,,NULL,ravi.ranjan@3dot14.co,https://www.goldsmiths.co.uk/,https://bit.ly/48zkh6n,0,0,1,"["GB"]",2,2,js_redirect,js_redirect,offer.zoutons.com,cucumissativas.world,"3dot14 Mobitech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"["desktop","mobile","tablet","other"]",Yes,Yes,"2023-12-28 04:18:11","2023-12-28 04:18:11"
